Write Type,Global Time,Logical Clock Time,Message,Message Queue Length,Sender,2.0
4,1678305606.809469,1,-1,-1,-1
0,1678305607.31159,4,"3, 2",0,2
1,1678305607.813248,5,"5, 1",-1,-1
3,1678305608.315474,6,"6, 1",-1,-1
2,1678305608.819585,7,"7, 1",-1,-1
9,1678305609.3243442,8,-1,-1,-1
7,1678305609.827451,9,-1,-1,-1
0,1678305610.329659,15,"14, 2",0,2
0,1678305610.831095,19,"18, 3",0,3
5,1678305611.3353689,20,-1,-1,-1
4,1678305611.840579,21,-1,-1,-1
8,1678305612.341915,22,-1,-1,-1
2,1678305612.847374,23,"23, 1",-1,-1
0,1678305613.348188,28,"27, 2",0,2
5,1678305613.8484569,29,-1,-1,-1
0,1678305614.351377,33,"32, 2",0,2
0,1678305614.8528728,35,"34, 2",0,2
0,1678305615.353617,37,"36, 2",0,2
0,1678305615.857635,39,"38, 3",0,3
0,1678305616.361535,40,"39, 3",0,3
0,1678305616.86488,43,"42, 2",0,2
6,1678305617.3671522,44,-1,-1,-1
0,1678305617.867737,46,"45, 3",0,3
0,1678305618.372614,48,"47, 3",0,3
0,1678305618.875514,51,"50, 2",0,2
0,1678305619.3801658,52,"51, 3",0,3
10,1678305619.88354,53,-1,-1,-1
0,1678305620.387677,57,"56, 2",1,2
0,1678305620.8904488,58,"56, 3",0,3
0,1678305621.393739,60,"59, 2",1,2
0,1678305621.897385,61,"60, 2",1,2
0,1678305622.400982,62,"61, 3",1,3
0,1678305622.902318,64,"63, 2",0,2
10,1678305623.403405,65,-1,-1,-1
0,1678305623.904989,71,"70, 2",0,2
5,1678305624.407586,72,-1,-1,-1
0,1678305624.909927,74,"73, 3",1,3
0,1678305625.4130838,75,"74, 2",1,2
0,1678305625.915721,76,"75, 2",2,2
0,1678305626.4187891,78,"77, 3",1,3
0,1678305626.9237561,79,"77, 2",1,2
0,1678305627.4277089,82,"81, 2",2,2
0,1678305627.929733,84,"83, 2",2,2
0,1678305628.432551,85,"84, 2",2,2
0,1678305628.938057,87,"86, 2",1,2
0,1678305629.441178,88,"87, 2",1,2
0,1678305629.943388,93,"92, 2",0,2
6,1678305630.4450428,94,-1,-1,-1
10,1678305630.949908,95,-1,-1,-1
1,1678305631.45457,96,"96, 1",-1,-1
0,1678305631.958465,103,"102, 2",0,2
0,1678305632.4604,104,"103, 3",0,3
1,1678305632.9640708,105,"105, 1",-1,-1
0,1678305633.464604,109,"108, 3",0,3
0,1678305633.9650428,110,"109, 3",0,3
0,1678305634.46914,112,"111, 3",1,3
0,1678305634.9739919,113,"112, 3",0,3
10,1678305635.4786549,114,-1,-1,-1
0,1678305635.979937,119,"118, 3",0,3
0,1678305636.4814432,120,"119, 3",0,3
6,1678305636.9854631,121,-1,-1,-1
0,1678305637.489457,125,"124, 3",0,3
0,1678305637.9931378,127,"126, 3",0,3
9,1678305638.49732,128,-1,-1,-1
3,1678305639.002435,129,"129, 1",-1,-1
5,1678305639.505488,130,-1,-1,-1
0,1678305640.007777,135,"134, 2",0,2
0,1678305640.5101829,136,"135, 2",0,2
8,1678305641.01509,137,-1,-1,-1
0,1678305641.5161889,139,"138, 2",1,2
0,1678305642.0191202,140,"139, 3",0,3
7,1678305642.520731,141,-1,-1,-1
0,1678305643.0248609,146,"145, 2",0,2
0,1678305643.525575,148,"147, 3",0,3
0,1678305644.0302222,149,"148, 2",0,2
0,1678305644.5350158,152,"151, 2",0,2
6,1678305645.038508,153,-1,-1,-1
9,1678305645.543465,154,-1,-1,-1
0,1678305646.0450869,158,"157, 2",0,2
2,1678305646.547009,159,"159, 1",-1,-1
0,1678305647.052137,162,"161, 2",0,2
2,1678305647.555731,163,"163, 1",-1,-1
0,1678305648.056897,166,"165, 2",0,2
0,1678305648.55878,167,"166, 3",0,3
0,1678305649.060725,169,"168, 2",1,2
0,1678305649.564435,170,"169, 3",0,3
0,1678305650.068264,174,"173, 2",0,2
0,1678305650.573347,176,"175, 3",0,3
4,1678305651.0743911,177,-1,-1,-1
5,1678305651.575108,178,-1,-1,-1
0,1678305652.076285,181,"180, 2",0,2
10,1678305652.578392,182,-1,-1,-1
6,1678305653.08254,183,-1,-1,-1
8,1678305653.587638,184,-1,-1,-1
0,1678305654.0924091,190,"189, 3",0,3
8,1678305654.5937128,191,-1,-1,-1
0,1678305655.0953758,194,"193, 2",0,2
0,1678305655.596849,195,"194, 3",1,3
0,1678305656.098326,196,"195, 3",1,3
0,1678305656.602279,198,"197, 3",0,3
10,1678305657.104013,199,-1,-1,-1
