Write Type,Global Time,Logical Clock Time,Message,Message Queue Length,Sender,2.0
6,1678305606.8590138,1,-1,-1,-1
3,1678305607.362072,2,"2, 1",-1,-1
8,1678305607.867498,3,-1,-1,-1
0,1678305608.3720572,9,"8, 2",1,2
0,1678305608.875508,10,"9, 2",2,2
0,1678305609.376808,12,"11, 2",1,2
0,1678305609.882198,13,"11, 3",1,3
0,1678305610.3869262,17,"16, 2",1,2
0,1678305610.8914728,19,"18, 3",0,3
0,1678305611.392608,24,"23, 2",0,2
0,1678305611.896896,28,"27, 2",0,2
4,1678305612.3994439,29,-1,-1,-1
0,1678305612.90348,33,"32, 2",0,2
7,1678305613.4085262,34,-1,-1,-1
0,1678305613.910131,36,"35, 2",0,2
0,1678305614.41487,40,"39, 2",0,2
0,1678305614.920009,42,"41, 3",0,3
1,1678305615.424562,43,"43, 1",-1,-1
0,1678305615.9275048,45,"44, 3",0,3
0,1678305616.43221,49,"48, 2",1,2
0,1678305616.933904,50,"49, 2",1,2
0,1678305617.4388192,53,"52, 2",1,2
0,1678305617.944221,54,"53, 2",3,2
0,1678305618.447305,57,"56, 2",3,2
0,1678305618.951218,58,"56, 3",2,3
0,1678305619.453086,59,"57, 2",2,2
0,1678305619.958288,60,"59, 2",1,2
0,1678305620.459593,63,"62, 3",1,3
0,1678305620.9638798,66,"65, 3",1,3
0,1678305621.4655218,72,"71, 2",2,2
0,1678305621.9692092,73,"72, 2",2,2
0,1678305622.473702,74,"73, 2",1,2
0,1678305622.977121,76,"75, 2",2,2
0,1678305623.478312,80,"79, 3",3,3
0,1678305623.98133,82,"81, 2",2,2
0,1678305624.485068,84,"83, 2",1,2
0,1678305624.989988,85,"84, 2",1,2
0,1678305625.494302,89,"88, 3",1,3
0,1678305625.995828,95,"94, 2",1,2
0,1678305626.497134,96,"91, 3",0,3
0,1678305627.001042,101,"100, 2",0,2
0,1678305627.5051498,104,"103, 2",0,2
0,1678305628.010756,106,"105, 2",1,2
0,1678305628.513261,107,"106, 2",0,2
0,1678305629.014493,111,"110, 2",0,2
2,1678305629.51859,112,"112, 1",-1,-1
9,1678305630.0229492,113,-1,-1,-1
0,1678305630.527636,118,"117, 2",0,2
7,1678305631.030601,119,-1,-1,-1
5,1678305631.533509,120,-1,-1,-1
0,1678305632.038195,121,"119, 3",0,3
1,1678305632.543638,122,"122, 1",-1,-1
6,1678305633.046402,123,-1,-1,-1
1,1678305633.547848,124,"124, 1",-1,-1
5,1678305634.049075,125,-1,-1,-1
3,1678305634.5517619,126,"126, 1",-1,-1
0,1678305635.055629,141,"140, 2",0,2
0,1678305635.558544,144,"143, 2",0,2
3,1678305636.059482,145,"145, 1",-1,-1
0,1678305636.561267,149,"148, 2",0,2
0,1678305637.061907,151,"150, 2",0,2
2,1678305637.563688,152,"152, 1",-1,-1
9,1678305638.0680478,153,-1,-1,-1
9,1678305638.572033,154,-1,-1,-1
8,1678305639.0760598,155,-1,-1,-1
0,1678305639.579961,163,"162, 2",0,2
6,1678305640.0821881,164,-1,-1,-1
6,1678305640.5870879,165,-1,-1,-1
0,1678305641.089428,172,"171, 2",0,2
0,1678305641.594584,174,"173, 2",0,2
0,1678305642.0987442,175,"174, 2",0,2
4,1678305642.604105,176,-1,-1,-1
6,1678305643.10767,177,-1,-1,-1
0,1678305643.608833,180,"179, 3",0,3
9,1678305644.109812,181,-1,-1,-1
0,1678305644.615317,188,"187, 2",1,2
0,1678305645.120468,189,"188, 2",0,2
0,1678305645.625372,193,"192, 2",0,2
6,1678305646.126341,194,-1,-1,-1
6,1678305646.629575,195,-1,-1,-1
0,1678305647.131405,201,"200, 2",0,2
5,1678305647.633433,202,-1,-1,-1
0,1678305648.13698,206,"205, 2",0,2
0,1678305648.642012,209,"208, 2",0,2
0,1678305649.1445582,210,"209, 2",0,2
0,1678305649.649031,212,"211, 2",1,2
0,1678305650.153576,213,"211, 3",1,3
0,1678305650.657791,216,"215, 2",0,2
8,1678305651.1628768,217,-1,-1,-1
0,1678305651.664906,221,"220, 3",0,3
0,1678305652.165349,225,"224, 2",1,2
0,1678305652.666476,226,"222, 3",0,3
0,1678305653.170447,229,"228, 2",2,2
0,1678305653.6722612,231,"230, 2",1,2
0,1678305654.1766121,232,"225, 3",1,3
0,1678305654.6790771,234,"233, 2",1,2
0,1678305655.1805801,237,"236, 2",1,2
0,1678305655.681934,240,"239, 2",0,2
0,1678305656.186031,245,"244, 2",0,2
10,1678305656.686518,246,-1,-1,-1
8,1678305657.187834,247,-1,-1,-1
2,1678305657.692791,248,"248, 1",-1,-1
0,1678305658.194411,255,"254, 2",0,2
0,1678305658.6953971,258,"257, 2",0,2
0,1678305659.196108,260,"259, 2",0,2
8,1678305659.700284,261,-1,-1,-1
0,1678305660.204988,264,"263, 2",1,2
0,1678305660.706261,265,"264, 2",1,2
0,1678305661.2074509,267,"266, 3",0,3
7,1678305661.70861,268,-1,-1,-1
0,1678305662.2124128,274,"273, 2",1,2
0,1678305662.717257,275,"270, 3",1,3
0,1678305663.2190359,276,"275, 2",0,2
4,1678305663.7223182,277,-1,-1,-1
0,1678305664.226249,283,"282, 3",0,3
0,1678305664.730382,287,"286, 2",0,2
9,1678305665.230976,288,-1,-1,-1
0,1678305665.733569,289,"286, 3",1,3
0,1678305666.234528,290,"287, 3",1,3
0,1678305666.7397351,294,"293, 2",2,2
0,1678305667.244967,295,"289, 3",1,3
0,1678305667.748021,296,"295, 2",0,2
6,1678305668.2521632,297,-1,-1,-1
0,1678305668.7541811,308,"307, 2",0,2
5,1678305669.258592,309,-1,-1,-1
0,1678305669.762374,311,"310, 2",1,2
0,1678305670.2637708,313,"312, 2",1,2
0,1678305670.7651231,315,"314, 2",3,2
0,1678305671.268424,316,"315, 2",2,2
0,1678305671.773961,317,"316, 2",1,2
0,1678305672.278251,318,"316, 3",3,3
0,1678305672.7810931,321,"320, 3",3,3
0,1678305673.285634,324,"323, 2",2,2
0,1678305673.786656,325,"324, 2",2,2
0,1678305674.288727,326,"325, 2",1,2
0,1678305674.793192,331,"330, 2",1,2
0,1678305675.298532,333,"332, 3",0,3
0,1678305675.802326,335,"334, 3",0,3
6,1678305676.30432,336,-1,-1,-1
0,1678305676.808419,339,"338, 3",0,3
6,1678305677.311945,340,-1,-1,-1
7,1678305677.815992,341,-1,-1,-1
0,1678305678.3191612,353,"352, 3",0,3
2,1678305678.820012,354,"354, 1",-1,-1
0,1678305679.325265,360,"359, 2",0,2
